,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
632967,3474060,2707882,Medium,CD,NARCOTICS INSIDE,P172073197,300 N EUTAW ST,39.293031,-76.621163,2017-07-26
340409,1794415,3264725,Medium,SW,NARCOTICSOutside,P180570954,600 BLK S SMALLWOOD ST,39.280366,-76.650315,2018-02-26
584842,3279225,2798904,Medium,SD,NARCOTICSOutside,P172400476,1100 BLK W PRATT ST,39.285659,-76.635285,2017-08-28
10960,52712,2862111,Medium,NW,NARCOTICSOutside,P172631742,4400 PARK HEIGHTS AV,39.340407,-76.66703299999999,2017-09-20
417199,1983000,3374324,Medium,NW,NARCOTICSOutside,P181011583,3700 W FOREST PARK AV,39.325461,-76.67955400000001,2018-04-11
623130,3394096,3151671,Medium,NE,NARCOTICS INSIDE,P180121809,3400 BELAIR RD,39.322408,-76.572563,2018-01-12
129217,694434,3021986,Medium,NW,NARCOTICSOutside,P173222120,3900 CHATHAM RD,39.330434999999994,-76.683276,2017-11-18
435276,2035071,3401197,Medium,WD,NARCOTICSOutside,P181110716,900-902 N MONROE ST,39.299101,-76.647544,2018-04-21
666346,3579065,3122461,Medium,CD,NARCOTICSOutside,P173650702,500 BLK GOLD ST,39.309053000000006,-76.63730600000001,2017-12-31
23796,133164,2619628,Medium,SW,NARCOTICS INSIDE,P171772801,4100 FREDERICK AV,39.281712,-76.68343399999999,2017-06-26
481907,2811261,3118426,Medium,ND,NARCOTICSOutside,P173631245,2800 GREENMOUNT AV,39.322133,-76.60945600000001,2017-12-29
505941,2904886,3184628,Medium,WD,NARCOTICSOutside,P180250533,900 N MONROE ST,39.299101,-76.647544,2018-01-25
642823,3483942,3067342,Medium,ND,NARCOTICSOutside,P173411230,5400 YORK RD,39.356169,-76.60990100000001,2017-12-07
320233,1737188,3263658,Medium,SW,NARCOTICS INSIDE,P180562168,3700 EDMONDSON AV,39.293957,-76.678525,2018-02-25
498999,2897864,2968021,Medium,SW,NARCOTICSOutside,P173012632,1900 HARMAN AV,39.266851,-76.652212,2017-10-28
114866,594937,2698188,Medium,NW,NARCOTICS INSIDE,P172041664,4400 PARK HEIGHTS AV,39.340407,-76.66703299999999,2017-07-23
668745,3581751,3189249,Medium,WD,NARCOTICS INSIDE,P180262566,2400 PENNSYLVANIA AV,39.309471,-76.641835,2018-01-26
380120,1887218,3339402,Medium,WD,NARCOTICSOutside,P180880737,1700 BLK N CAREY ST,39.308665999999995,-76.64255,2018-03-29
695075,3735248,2642180,Medium,NW,NARCOTICSOutside,P171851142,3900 LIBERTY HEIGHTS AV,39.32737,-76.682524,2017-07-04
167162,835789,2536748,Medium,ND,NARCOTICS INSIDE,P171501266,3000 ABELL AV,39.325893,-76.612024,2017-05-30
716250,3803886,2595934,Medium,NE,NARCOTICSOutside,P171692579,4200 SHELDON AV,39.328522,-76.564599,2017-06-18
64723,350533,2520460,Medium,NW,NARCOTICSOutside,P171442743,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-05-24
531096,3078243,2529559,Medium,NW,NARCOTICSOutside,P171472359,REISTERSTOWN PLAZA,39.456413,-76.816576,2017-05-27
564697,3182379,2899242,Medium,WD,NARCOTICSOutside,P172762769,1900 BLK PENROSE AV,39.291227,-76.647571,2017-10-03
623826,3394793,3174929,Medium,SE,NARCOTICSOutside,P180211806,1300 E FAYETTE ST,39.292703,-76.599223,2018-01-21
722812,3825750,2818140,Medium,SD,NARCOTICSOutside,P172470747,100 S CAREY ST,39.286524,-76.638023,2017-09-04
59932,254562,3167121,Medium,NW,NARCOTICSOutside,P180182458,3800 LIBERTY HEIGHTS AV,39.326425,-76.67905999999999,2018-01-18
99229,486027,2881428,Medium,WD,NARCOTICSOutside,P172701447,1600 BLK MOUNTMOR CT,39.306965999999996,-76.644515,2017-09-27
641863,3482981,3016361,Medium,WD,NARCOTICSOutside,P173201950,1800 BLK W LEXINGTON ST,39.290564,-76.64583499999999,2017-11-16
682858,3660885,2969438,Medium,CD,NARCOTICSOutside,P173021226,1800 DIVISION ST,39.305236,-76.63464300000001,2017-10-29
97990,484382,2824726,Medium,SE,NARCOTICS INSIDE,P172492534,2500 ORLEANS ST,39.295656,-76.58152,2017-09-06
467316,2796578,2535471,Medium,WD,NARCOTICSOutside,P171492749,1700 N CALHOUN ST,39.307938,-76.64349,2017-05-29
274205,1569953,3172372,Medium,WD,NARCOTICS INSIDE,P180202011,1400 N MOUNT ST,39.304378,-76.644703,2018-01-20
170711,856298,3047365,Medium,WD,NARCOTICSOutside,P173331366,1900 W NORTH AV,39.309838,-76.648359,2017-11-29
675648,3653604,2705870,Medium,NE,NARCOTICSOutside,P172070985,2800 BLK EVERGREEN AV,39.355149,-76.562354,2017-07-26
347793,1806533,3285567,Medium,WD,NARCOTICSOutside,P180651292,900 N MONROE ST,39.299101,-76.647544,2018-03-06
448634,2079311,3414849,Medium,ED,NARCOTICSOutside,P181161015,1500 N BOND ST,39.307519,-76.596778,2018-04-26
379443,1885860,3326287,Medium,WD,NARCOTICSOutside,P180820754,1800 BLK W LEXINGTON ST,39.290564,-76.64583499999999,2018-03-23
430886,2021516,3395918,Medium,SW,NARCOTICSOutside,P181091206,400 BLK MILLINGTON AV,39.280867,-76.656778,2018-04-19
158905,794372,2559117,Medium,ED,NARCOTICSOutside,P171572812,2300 BLK E PRESTON ST,39.305709,-76.585103,2017-06-06
56786,250296,3062814,Medium,NE,NARCOTICS INSIDE,P173392016,6500 HARFORD RD,39.361443,-76.553568,2017-12-05
604416,3375306,2634195,Medium,NE,NARCOTICSOutside,P171822078,3200 BELAIR RD,39.320815,-76.57455999999999,2017-07-01
370911,1865387,3317282,Medium,SW,NARCOTICSOutside,P180780835,2100 GARRISON BL,39.311513,-76.675165,2018-03-19
139764,708242,2830633,Medium,SW,NARCOTICSOutside,P172513273,2700 WILKENS AV,39.27802,-76.658845,2017-09-08
732728,3835766,2837537,Medium,ND,NARCOTICSOutside,P172541653,3400 GREENMOUNT AV,39.330023,-76.609441,2017-09-11
307966,1707594,3232221,Medium,WD,NARCOTICSOutside,P180441359,2400 PENNSYLVANIA AV,39.309471,-76.641835,2018-02-13
63634,349172,2491328,Medium,NW,NARCOTICSOutside,P171350924,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-05-15
175053,890129,2803327,Medium,NE,NARCOTICS INSIDE,P172412309,2500 AISQUITH ST,39.317561,-76.598038,2017-08-29
67309,353854,2603497,Medium,WD,NARCOTICSOutside,P171721302,1100 CARSON CT,39.302083,-76.636639,2017-06-21
498373,2897236,2965558,Medium,NW,NARCOTICSOutside,P173003136,3900 LIBERTY HEIGHTS AV,39.32737,-76.682524,2017-10-27
202796,1476345,2582361,Medium,ND,NARCOTICS INSIDE,P171651534,2000 N CHARLES ST,39.312471,-76.616637,2017-06-14
126779,610429,3156298,Medium,NW,NARCOTICSOutside,P180141007,2700 W COLD SPRING LN,39.339515999999996,-76.666646,2018-01-14
166151,821070,3068745,Medium,NW,NARCOTICSOutside,P173412837,2700 W COLD SPRING LN,39.339515999999996,-76.666646,2017-12-07
557385,3175039,2659813,Medium,WD,NARCOTICSOutside,P171911298,2300 MOSHER ST,39.299527000000005,-76.65401999999999,2017-07-10
430265,2020010,3394698,Medium,CD,NARCOTICSOutside,P181082928,600 N EUTAW ST,39.295864,-76.621328,2018-04-18
536421,3083599,2738592,Medium,NW,NARCOTICSOutside,P172182130,2700 W COLD SPRING LN,39.339515999999996,-76.666646,2017-08-06
23886,133280,2619101,Medium,SD,NARCOTICSOutside,P171772222,300 S BRUCE ST,39.28431,-76.644254,2017-06-26
296540,1681422,3217045,Medium,CD,NARCOTICS INSIDE,P180372155,1800 PENNSYLVANIA AV,39.304429999999996,-76.635769,2018-02-06
637618,3478725,2904999,Medium,WD,NARCOTICSOutside,P172782914,1700 BLK N BENTALOU ST,39.307769,-76.653983,2017-10-05
328196,1771019,3283325,Medium,NE,NARCOTICSOutside,P180641646,2600 CECIL AV,39.320316,-76.59859399999999,2018-03-05
605560,3376456,2663915,Medium,SD,NARCOTICSOutside,P171922736,1300 SARGEANT ST,39.280739000000004,-76.636157,2017-07-11
380291,1887724,3327466,Medium,ED,NARCOTICSOutside,P180822120,2200 BLK AIKEN ST,39.315307000000004,-76.59911600000001,2018-03-23
173770,888198,2680477,Medium,WD,NARCOTICSOutside,P171981531,2400 REISTERSTOWN RD,39.315796,-76.649438,2017-07-17
336353,1789146,3254065,Medium,SD,NARCOTICSOutside,P180523116,1200 BAYARD ST,39.279365999999996,-76.636473,2018-02-21
495854,2894712,2856779,Medium,WD,NARCOTICSOutside,P172611870,1200 BLK W FAIRMOUNT AV,39.289157,-76.63738599999999,2017-09-18
117781,598731,2794077,Medium,SW,NARCOTICSOutside,P172381045,1800 BLOOMINGDALE RD,39.308409999999995,-76.67034699999999,2017-08-26
93703,478689,2668246,Medium,WD,NARCOTICSOutside,P171940865,1500 N MONROE ST,39.305527000000005,-76.647901,2017-07-13
645160,3486286,3136485,Medium,NE,NARCOTICSOutside,P180060959,5400 SINCLAIR LN,39.323859000000006,-76.540756,2018-01-06
354517,1824162,3291147,Medium,SE,NARCOTICS INSIDE,P180672645,1400 E FAYETTE ST,39.29298,-76.598292,2018-03-08
620438,3391396,3069677,Medium,CD,NARCOTICS INSIDE,P173420991,1200 DRUID HILL AV,39.301302,-76.62769899999999,2017-12-08
634393,3475492,2756188,Medium,SW,NARCOTICSOutside,P172250050,2700 WILKENS AV,39.27802,-76.658845,2017-08-13
427092,2010097,3390314,Medium,WD,NARCOTICSOutside,P181070856,1200 WINCHESTER ST,39.302489,-76.63748199999999,2018-04-17
176182,891906,2938952,Medium,CD,NARCOTICSOutside,P172910672,1900 N CHARLES ST,39.311152,-76.616564,2017-10-18
77798,367897,2943160,Medium,NW,NARCOTICSOutside,P172922479,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-10-19
454889,2091859,3426753,Medium,WD,NARCOTICSOutside,P181201367,900-02 N MONROE ST,39.299101,-76.647544,2018-04-30
727679,3830686,3021416,Medium,WD,NARCOTICSOutside,P173221460,1700 BLK RUXTON AV,39.307742,-76.65498000000001,2017-11-18
158388,793521,2483744,Medium,NW,NARCOTICSOutside,P171321706,5300 CORDELIA AV,39.347132,-76.68310699999999,2017-05-12
491012,2889855,2695128,Medium,SE,NARCOTICSOutside,P172031370,500 BLK N GLOVER ST,39.297164,-76.580034,2017-07-22
488901,2887736,2631753,Medium,NE,NARCOTICSOutside,P171812765,5900 MARLUTH AV,39.344033,-76.53761999999999,2017-06-30
454624,2091110,3426414,Medium,WD,NARCOTICSOutside,P181200972,2800 BLK WOODBROOK AV,39.314118,-76.64584599999999,2018-04-30
674394,3652345,2628313,Medium,NW,NARCOTICSOutside,P171802328,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-06-29
510711,2978257,2621497,Medium,ED,NARCOTICSOutside,P171781613,500-508 E NORTH AV,39.311455,-76.609316,2017-06-27
161067,797155,2722892,Medium,WD,NARCOTICSOutside,P172130720,800 W LEXINGTON ST,39.291089,-76.630267,2017-08-01
184905,1145515,2558926,Medium,NE,NARCOTICSOutside,P171572581,4900 BLK SCHAUB AV,39.322311,-76.540194,2017-06-06
678301,3656281,2799608,Medium,WD,NARCOTICSOutside,P172401253,1500 BLK N WOODYEAR ST,39.306521999999994,-76.640839,2017-08-28
723502,3826459,2909710,Medium,WD,NARCOTICSOutside,P172801392,2400 LAURETTA AV,39.294092,-76.654637,2017-10-07
183777,916390,3122995,Medium,SW,NARCOTICS INSIDE,P173651276,600 S PULASKI ST,39.279846,-76.64843,2017-12-31
451394,2085778,3422088,Medium,ND,NARCOTICSOutside,P181182097,2600 QUANTICO AV,39.337933,-76.661177,2018-04-28
1533,40370,2520477,Medium,NW,NARCOTICSOutside,P171442754,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-05-24
662631,3575333,2985171,Medium,SW,NARCOTICSOutside,P173080744,1800 BLK N ROSEDALE ST,39.308192,-76.669265,2017-11-04
652423,3565093,2655855,Medium,NW,NARCOTICSOutside,P171892791,3900 LIBERTY HEIGHTS AV,39.32737,-76.682524,2017-07-08
60498,255295,3153905,Medium,NW,NARCOTICSOutside,P180131036,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2018-01-13
586624,3281014,2839507,Medium,WD,NARCOTICSOutside,P172550908,1600 BLK PRESBURY ST,39.307974,-76.64397199999999,2017-09-12
498976,2897841,2959291,Medium,SE,NARCOTICSOutside,P172982370,1700 E LOMBARD ST,39.290406,-76.593114,2017-10-25
445704,2075536,3416313,Medium,SD,NARCOTICSOutside,P181162677,1300 JAMES ST,39.281298,-76.63641,2018-04-26
175954,891589,2851170,Medium,ED,NARCOTICSOutside,P172591553,2300 E PRESTON ST,39.305709,-76.585103,2017-09-16
403146,1948067,3358200,Medium,SD,NARCOTICSOutside,P180950979,1100 BLK SARGEANT ST,39.283198,-76.633123,2018-04-05
686672,3664756,3158815,Medium,ED,NARCOTICS INSIDE,P180151216,2400 GREENMOUNT AV,39.316364,-76.60947,2018-01-15
66710,353109,2588304,Medium,ED,NARCOTICSOutside,P171671102,2300-05 AIKEN ST,39.315940000000005,-76.598451,2017-06-16
141531,710492,2888900,Medium,NW,NARCOTICS INSIDE,P172723339,5400 REISTERSTOWN RD,39.346255,-76.68826899999999,2017-09-29
468956,2798222,2600101,Medium,NW,NARCOTICSOutside,P171710940,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-06-20
448475,2079075,3421755,Medium,SD,NARCOTICSOutside,P181181744,1300 SARGEANT ST,39.280776,-76.63611,2018-04-28
414997,1977220,3385750,Medium,SW,NARCOTICSOutside,P181051121,3600 EDMONDSON AV,39.293991999999996,-76.677551,2018-04-15
121057,602895,2900346,Medium,ED,NARCOTICSOutside,P172770848,1500 N PATTERSON PARK AV,39.307808,-76.58568199999999,2017-10-04
133714,700496,2601194,Medium,NW,NARCOTICSOutside,P171712172,4100 PATTERSON AV,39.355006,-76.703727,2017-06-20
491474,2890317,2737711,Medium,NE,NARCOTICSOutside,P172181151,4100 GRANITE AV,39.345419,-76.542507,2017-08-06
628916,3469998,2573535,Medium,SE,NARCOTICSOutside,P171621429,6200 SHIPVIEW WY,39.276555,-76.541712,2017-06-11
62301,347512,2465176,Medium,CD,NARCOTICSOutside,P171252600,1800 BLK DIVISION ST,39.305236,-76.63464300000001,2017-05-05
659858,3572550,2911887,Medium,SE,NARCOTICSOutside,P172810611,6200 SHIPVIEW WY,39.276555,-76.541712,2017-10-08
75612,365093,2882705,Medium,NW,NARCOTICSOutside,P172702850,3800 MANHATTAN AV,39.351321,-76.68843199999999,2017-09-27
30445,141867,2910242,Medium,WD,NARCOTICSOutside,P172801985,1300 W LANVALE ST,39.297857,-76.638631,2017-10-07
498193,2897056,2933619,Medium,NW,NARCOTICSOutside,P172890616,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-10-16
329182,1772261,3256348,Medium,NW,NARCOTICS INSIDE,P180532428,5100 PARK HEIGHTS AV,39.34847,-76.674875,2018-02-22
289250,1668124,3207692,Medium,SW,NARCOTICSOutside,P180332681,1300 POPLAR GROVE ST,39.302261,-76.665359,2018-02-02
716609,3804246,2730493,Medium,NW,NARCOTICSOutside,P172152621,5300 BLK CUTHBERT AV,39.347954,-76.682672,2017-08-03
491525,2890368,2715193,Medium,CD,NARCOTICS INSIDE,P172101432,900 PENNSYLVANIA AV,39.296611,-76.62610600000001,2017-07-29
177729,894228,3140757,Medium,CD,NARCOTICSOutside,P180081207,1900 N CHARLES ST,39.311152,-76.616564,2018-01-08
692822,3732987,2579823,Medium,NW,NARCOTICSOutside,P171642230,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-06-13
170778,856403,3172665,Medium,ED,NARCOTICSOutside,P180202491,2600 E PRESTON ST,39.30588,-76.580875,2018-01-20
58384,252428,3094234,Medium,SW,NARCOTICSOutside,P173530166,3500 W FRANKLIN ST,39.292716999999996,-76.675946,2017-12-19
448331,2078839,3424425,Medium,SW,NARCOTICSOutside,P181191567,2900 BELMONT AV,39.303484999999995,-76.665974,2018-04-29
138815,706998,2797309,Medium,SE,NARCOTICSOutside,P172391557,6200-16 FORTVIEW WY,39.277692,-76.54160999999999,2017-08-27
477641,2806971,2958558,Medium,ED,NARCOTICSOutside,P172981534,400 BLK N PATTERSON PARK AV,39.295628,-76.584924,2017-10-25
173965,888499,2688677,Medium,WD,NARCOTICSOutside,P172010823,1600 N GILMOR ST,39.306875,-76.643401,2017-07-20
613902,3384840,2876895,Medium,SW,NARCOTICSOutside,P172682621,4100 FREDERICK AV,39.281712,-76.68343399999999,2017-09-25
380842,1889220,3328119,Medium,NE,NARCOTICSOutside,P180822873,5900 BELAIR RD,39.345591999999996,-76.54098499999999,2018-03-23
158060,765345,3122513,Medium,SE,NARCOTICSOutside,P173650757,1200-30 STEELTON AV,39.279838,-76.536226,2017-12-31
686507,3664591,3119489,Medium,NW,NARCOTICSOutside,P173632398,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-12-29
725651,3828630,2789653,Medium,SW,NARCOTICSOutside,P172362703,1200 BLK OAKHURST PL,39.301794,-76.664465,2017-08-24
54086,246831,2964319,Medium,SW,NARCOTICSOutside,P173001754,2700 WILKENS AV,39.27802,-76.658845,2017-10-27
1201,39921,2495888,Medium,ND,NARCOTICSOutside,P171362672,1100 GORSUCH AV,39.325607,-76.602367,2017-05-16
532912,3080066,2601831,Medium,SW,NARCOTICSOutside,P171712875,4100 FREDERICK AV,39.281712,-76.68343399999999,2017-06-20
10363,51941,2883033,Medium,NW,NARCOTICSOutside,P172703241,3600 GARRISON BL,39.329803999999996,-76.68243299999999,2017-09-27
107186,496643,3182836,Medium,WD,NARCOTICSOutside,P180241775,2400 PENNSYLVANIA AV,39.309471,-76.641835,2018-01-24
390322,1913960,3342475,Medium,SD,NARCOTICSOutside,P180890824,100 S ARLINGTON AV,39.286577,-76.635164,2018-03-30
225760,1506984,2786139,Medium,SD,NARCOTICSOutside,P172351976,1800 MCHENRY ST,39.284279999999995,-76.644964,2017-08-23
39273,227385,2462405,Medium,SW,NARCOTICS INSIDE,P171242693,4100 FREDERICK AV,39.281712,-76.68343399999999,2017-05-04
444544,2065199,3413397,Medium,NE,NARCOTICSOutside,P181152502,2400 LOUISE AV,39.362947999999996,-76.566126,2018-04-25
136899,704530,2732559,Medium,SD,NARCOTICSOutside,P172161561,1300 BLK SARGEANT ST,39.280739000000004,-76.636157,2017-08-04
664263,3576979,3036591,Medium,SE,NARCOTICSOutside,P173290042,6200 SHIPVIEW WY,39.276555,-76.541712,2017-11-25
554518,3172164,2577588,Medium,NW,NARCOTICSOutside,P171632976,3600 GARRISON BL,39.329803999999996,-76.68243299999999,2017-06-12
551042,3168670,2460489,Medium,SE,NARCOTICSOutside,P171240442,6200 BLK SHIPVIEW WY,39.276555,-76.541712,2017-05-04
674858,3652811,2686465,Medium,CD,NARCOTICSOutside,P172001601,900 BLK PENNSYLVANIA AV,39.296611,-76.62610600000001,2017-07-19
125377,608626,3096414,Medium,CD,NARCOTICSOutside,P173532650,1800 PENNSYLVANIA AV,39.304429999999996,-76.635769,2017-12-19
56888,250427,3057175,Medium,SW,NARCOTICSOutside,P173371100,2700 WILKENS AV,39.27802,-76.658845,2017-12-03
170483,855989,2725949,Medium,NW,NARCOTICSOutside,P172140775,4000 PENHURST AV,39.33868,-76.68472299999999,2017-08-02
181677,913516,2819288,Medium,WD,NARCOTICSOutside,P172472023,1500 BLK MCKEAN AV,39.305248,-76.64705699999999,2017-09-04
559542,3177202,2727938,Medium,SD,NARCOTICSOutside,P172142955,2000 EAGLE ST,39.280931,-76.647349,2017-08-02
168181,837107,2842935,Medium,WD,NARCOTICSOutside,P172561787,100 N FREMONT AV,39.290003000000006,-76.629494,2017-09-13
157360,764003,2969234,Medium,WD,NARCOTICSOutside,P173020998,1800 BLK W LEXINGTON ST,39.290564,-76.64583499999999,2017-10-29
399866,1938945,3353977,Medium,SW,NARCOTICSOutside,P180932285,2700 WILKENS AV,39.278036,-76.658804,2018-04-03
540254,3087441,2850764,Medium,SD,NARCOTICSOutside,P172591107,1700 BLK CHERRY HILL RD,39.255885,-76.63414499999999,2017-09-16
593492,3287929,3055072,Medium,SD,NARCOTICSOutside,P173361519,4000 BLK 8TH ST,39.231633,-76.601448,2017-12-02
352474,1819086,3295957,Medium,NW,NARCOTICS INSIDE,P180692212,4400 PARK HEIGHTS AV,39.340379999999996,-76.667012,2018-03-10
583052,3277403,2726443,Medium,SD,NARCOTICSOutside,P172141324,1700 HOLLINS ST,39.287290999999996,-76.64408399999999,2017-08-02
42609,231716,2573365,Medium,WD,NARCOTICSOutside,P171621249,1600 N MOUNT ST,39.307066999999996,-76.644827,2017-06-11
232202,1515237,2845134,Medium,SW,NARCOTICS INSIDE,P172571192,3100 W NORTH AV,39.308983000000005,-76.669488,2017-09-14
481349,2810703,3105981,Medium,WD,NARCOTICSOutside,P173571880,900 N MONROE ST,39.299101,-76.647544,2017-12-23
628098,3469178,2559711,Medium,WD,NARCOTICSOutside,P171573464,1500 N PAYSON ST,39.305586,-76.649641,2017-06-06
584489,3278870,2780445,Medium,WD,NARCOTICSOutside,P172332016,2400 REISTERSTOWN RD,39.315796,-76.649438,2017-08-21
623639,3394606,3161732,Medium,ED,NARCOTICSOutside,P180161948,700 BLK E PRESTON ST,39.304848,-76.60805699999999,2018-01-16
308489,1708736,3232648,Medium,WD,NARCOTICSOutside,P180441844,200 BLK N FULTON AV,39.290732,-76.645329,2018-02-13
487981,2886793,2592721,Medium,WD,NARCOTICSOutside,P171682489,2400 WOODBROOK AV,39.310138,-76.64112,2017-06-17
493639,2892487,2821121,Medium,SW,NARCOTICSOutside,P172481279,1900 HARMAN AV,39.266851,-76.652212,2017-09-05
681169,3659189,2906350,Medium,CD,NARCOTICSOutside,P172791124,600-77 LAURENS ST,39.3043,-76.63559599999999,2017-10-06
447505,2077771,3418792,Medium,SW,NARCOTICS INSIDE,P181171895,2700 WILKENS AV,39.278036,-76.658804,2018-04-27
644328,3485451,3107274,Medium,SE,NARCOTICSOutside,P173580637,6200 SHIPVIEW WY,39.276555,-76.541712,2017-12-24
24125,133597,2630886,Medium,NW,NARCOTICS INSIDE,P171811819,2900 GARRISON BL,39.320535,-76.677358,2017-06-30
553055,3170694,2539031,Medium,NE,NARCOTICSOutside,P171510469,2300 E NORTHERN PY,39.368559000000005,-76.567428,2017-05-31
598441,3369185,2462492,Medium,SW,NARCOTICS INSIDE,P171242790,3600 EDMONDSON AV,39.293991999999996,-76.677551,2017-05-04
685392,3663472,3090048,Medium,ND,NARCOTICS INSIDE,P173510791,3000 N CALVERT ST,39.3247,-76.61467900000001,2017-12-17
511131,2978681,2631354,Medium,NW,NARCOTICSOutside,P171812330,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-06-30
294430,1676727,3214639,Medium,CD,NARCOTICS INSIDE,P180362437,600 LAURENS ST,39.3043,-76.63559599999999,2018-02-05
145940,716223,3050799,Medium,NW,NARCOTICSOutside,P173342560,3900 DORCHESTER RD,39.329496,-76.683274,2017-11-30
298725,1686574,3219288,Medium,NW,NARCOTICSOutside,P180381756,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2018-02-07
323115,1763894,3281056,Medium,SE,NARCOTICSOutside,P180631444,3400 LEVERTON AV,39.291796999999995,-76.56886,2018-03-04
615975,3386925,2950910,Medium,NW,NARCOTICSOutside,P172951894,5300 CORDELIA AV,39.347132,-76.68310699999999,2017-10-22
671573,3649505,2542582,Medium,WD,NARCOTICSOutside,P171521133,1700 N CALHOUN ST,39.307938,-76.64349,2017-06-01
476972,2806299,2926199,Medium,SE,NARCOTICSOutside,P172861596,6200-6100 SHIPVIEW WY,39.276555,-76.541712,2017-10-13
723682,3826639,2909724,Medium,CD,NARCOTICSOutside,P172801405,2100 LINDEN AV,39.312409,-76.634187,2017-10-07
690800,3730958,2559312,Medium,NW,NARCOTICSOutside,P171573014,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-06-06
207716,1482643,2621313,Medium,CD,NARCOTICS INSIDE,P171781391,400 W SARATOGA ST,39.292805,-76.621493,2017-06-27
423544,1999365,3380941,Medium,NE,NARCOTICSOutside,P181032681,2600 POLK ST,39.319864,-76.595345,2018-04-13
554583,3172229,2570324,Medium,SW,NARCOTICS INSIDE,P171611280,3600 EDMONDSON AV,39.293991999999996,-76.677551,2017-06-10
482705,2812062,3181799,Medium,NW,NARCOTICSOutside,P180240601,3800 BLK W BELVEDERE AV,39.344787,-76.68186800000001,2018-01-24
