,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
116794,597448,2716374,Low,SD,INTOXICATED PERS,P172102709,700 WASHINGTON BL,39.297959999999996,-76.615884,2017-07-29
117937,598919,2779977,Low,ED,INTOXICATED PERS,P172331513,1300 E NORTH AV,39.311873999999996,-76.600107,2017-08-21
118872,600117,2819638,Low,SE,INTOXICATED PERS,P172472419,6700 RAILWAY AV,39.273893,-76.531203,2017-09-04
119323,600692,2846437,Medium,SD,INTOXICATED PERS,P172572702,700 S CHARLES ST,39.280907,-76.614657,2017-09-14
120432,602117,2880475,Low,NE,INTOXICATED PERS,P172700340,2700 LATONA RD,39.352546000000004,-76.566847,2017-09-27
121455,603433,2943467,Low,SE,INTOXICATED PERS,P172922823,600 S PATTERSON PARK AV,39.284936,-76.584251,2017-10-19
121599,603632,2947552,Low,NE,INTOXICATED PERS,P172941179,6000 BELAIR RD,39.348009000000005,-76.538289,2017-10-21
122093,604267,2967966,Low,NE,INTOXICATED PERS,P173012559,3600 BELAIR RD,39.324393,-76.56995400000001,2017-10-28
122971,605391,2983223,Low,NE,INTOXICATED PERS,P173071830,6100 OLD HARFORD RD,39.359155,-76.558293,2017-11-03
124209,607048,3014654,Low,SD,INTOXICATED PERS,P173192976,4200 PENNINGTON AV,39.227428,-76.588649,2017-11-15
124251,607104,3033487,Low,SD,INTOXICATED PERS,P173271165,1600 POPLAND ST,39.229126,-76.588318,2017-11-23
125704,609046,3069855,Low,SE,INTOXICATED PERS,P173421196,200 S LINWOOD AV,39.289023,-76.575976,2017-12-08
127146,610888,3116399,Low,SW,INTOXICATED PERS,P173621603,2400 FREDERICK AV,39.284157,-76.65465400000001,2017-12-28
127147,610889,3152777,Low,SD,INTOXICATED PERS,P180123048,1300 HOLLINS ST,39.287535,-76.638238,2018-01-12
127689,611584,3147517,Low,SW,INTOXICATED PERS,P180110149,2400 ASHTON ST,39.280784999999995,-76.654402,2018-01-11
127914,611887,3159260,Low,SE,INTOXICATED PERS,P180151715,6200 EASTERN AV,39.287627,-76.542675,2018-01-15
127997,611998,3181541,Low,SD,INTOXICATED PERS,P180240241,1300 CARROLL ST,39.27941,-76.634766,2018-01-24
128037,612046,3169423,Low,SD,INTOXICATED PERS,P180192085,1900 BAYARD ST,39.273903000000004,-76.629327,2018-01-19
129456,694963,2488842,Low,WD,INTOXICATED PERS,P171341119,1700 N CALHOUN ST,39.307938,-76.64349,2017-05-14
129890,695532,2478003,Low,WD,INTOXICATED PERS,P171301319,1000 N FULTON AV,39.299989000000004,-76.64590600000001,2017-05-10
130336,696107,2506631,Medium,SE,INTOXICATED PERS,P171400336,400 N HAVEN ST,39.296490999999996,-76.563038,2017-05-20
130520,696341,2497913,Low,NW,INTOXICATED PERS,P171371367,4400 BLK TOWANDA AV,39.338827,-76.669289,2017-05-17
130728,696607,2505236,Low,ND,INTOXICATED PERS,P171392424,400 E 33RD ST,39.328371999999995,-76.610623,2017-05-19
130973,696914,2530411,Low,SD,INTOXICATED PERS,P171473316,4900 PENNINGTON AV,39.222120000000004,-76.58815600000001,2017-05-27
131361,697444,2529660,Low,SD,INTOXICATED PERS,P171472476,4200 PASCAL AV,39.227629,-76.592162,2017-05-27
