,LicenseClass,SubClass,LicenseNumber,LicenseDate,LicenseEndDate,LicenseYear,LicenseFee,CertificateNumber,LicenseStatus,LicenseeFirstName,LicenseeLastName,TradeName,CorpName,EstablishmentDesc,DayPerWeek,Description,AddrStreet,AddrZip,2010 Census Wards Precincts,2010 Census Neighborhoods,Zip Codes,longitude,latitude
20525,LA,BWL,186.0,2017-05-01,2018-04-30,2017,858.0,0940,Renewed,KEVIN KYUNGJOO,LEE,EATON LIQUORS,"101 EATON LIQUORS, LLC",Package goods only,6 days,"Beer, Wine, & Liquor",101 EATON STREET SOUTH,21224,140.0,8.0,27935.0,39.291202, -76.565582
20527,LC,BWL,51.0,2017-05-01,2018-04-30,2017,550.0,1230,Renewed,NELSON J.,ARNOLD,"NOTRE DAME COUNCIL 2901, K OF C","NOTRE DAME 2901 KAY CEE CLUB, INC.",Non-Profits only,7 days,"Beer, Wine, & Liquor",201 HOMELAND AVENUE,21212,234.0,142.0,14009.0,39.353663, -76.61799
20528,LBAL,BWL,7.0,2017-05-01,2018-04-30,2017,25000.0,1057,Renewed,JACQUELINE G.,POPE,HORSESHOE BALTIMORE,"CBAC BORROWER, LLC",Arena,7 days,"Beer, Wine, & Liquor","1525 Russell St., 2105 Haines St. & 1555 Warner Street",21230,178.0,32.0,27953.0,39.273896, -76.628018
20529,LBD7,BWL,411.0,2017-05-01,2018-04-30,2017,1320.0,1165,Renewed,ASHELY ,KIM,WHISPERS,"ARIK,INC",Tavern,7 days,"Beer, Wine, & Liquor",1807-11 BAKER STREET,21217,36.0,221.0,27301.0,39.306633, -76.646816
20530,LA,BWL,91.0,2017-05-01,2018-04-30,2017,858.0,0623,Renewed,BAO YING ,LIN ,YUAN & ZHENG LIQUOR & GROCERY,YUAN ZHENG COMPANY,Package goods only,6 days,"Beer, Wine, & Liquor",300 GILMOR STREET NORTH,21223,10.0,84.0,27632.0,39.292264, -76.642583
20531,LA,BWL,199.0,2017-05-01,2018-04-30,2017,858.0,1037,Renewed,KUM WHA,MUN,HAM'S LIQUORS & GROCERY,"HAM'S LIQUORS, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",4901 1/2 BELAIR ROAD,21206,211.0,46.0,13991.0,39.334458, -76.55682
20532,LBD7,BWL,194.0,2017-05-01,2018-04-30,2017,1820.0,0418,Renewed,MERTON,COHEN ,HARRY ATTMAN'S DELI,HARRY ATTMAN'S DELI LLC.,Tavern,7 days,"Beer, Wine, & Liquor",1015-21 LOMBARD STREET EAST,21202,110.0,110.0,13645.0,39.289391, -76.601888
20534,LBD7,BWL,396.0,2017-05-01,2018-04-30,2017,1820.0,1133,Renewed,SHANNON,GLANVILLE,SAVANNA'S ISLAND BAR & GRILL,"GLANVILLE, INC.",Tavern,7 days,"Beer, Wine, & Liquor",4017-19 EASTERN AVENUE,21224,130.0,109.0,27935.0,39.286798, -76.562855
20536,LB,BWL,266.0,2017-05-01,2018-04-30,2017,1800.0,0956,Renewed,RAY ,"KING, JR.",FRAZIER'S ON THE AVENUE,F.P. FIFTY-FIVE CORPORATION,Restaurant,7 days,"Beer, Wine, & Liquor",917-19 36TH STREET WEST,21211,73.0,102.0,14006.0,39.33113, -76.631819
20537,LB,BWL,190.0,2017-05-01,2018-04-30,2017,1320.0,0543,Renewed,CHAO HAI,CHANG,CAFE ZEN,"POJO, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",438-44 BELVEDERE AVENUE EAST,21212,256.0,215.0,14009.0,39.364096, -76.610488
20538,LB,BWL,264.0,2017-05-01,2018-04-30,2017,1520.0,0952,Renewed,NANCY E.,GORDON,REGI'S AMERICAN BISTRO,"RASSMO'S, LLC",Restaurant,7 days,"Beer, Wine, & Liquor",1002-04 LIGHT STREET,21230,165.0,67.0,27953.0,39.278118, -76.612514
20540,LA,BWL,209.0,2017-05-01,2018-04-30,2017,858.0,1188,Renewed,DENNIS J.,ZORN,EDDIE'S OF MT. VERNON,"EDDIE'S OF EAGER STREET, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",7 EAGER STREET WEST,21201,93.0,151.0,13642.0,39.300979, -76.616702
20541,LBD7,BWL,388.0,2017-05-01,2018-04-30,2017,1320.0,1118,Renewed,CHRISANT,KOZAK,MOUNT ROYAL TAVERN,"MOROTA, INC.",Tavern,7 days,"Beer, Wine, & Liquor",1204 MT. ROYAL AVENUE WEST,21217,95.0,151.0,27301.0,39.306885, -76.620351
20542,LA,BWL,78.0,2017-05-01,2018-04-30,2017,858.0,0536,Renewed,CHARLOTTE,ROTHENHOEFER,THREE BROTHERS,"ROTHENHOEFER BROTHERS, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",3061 FREDERICK AVENUE,21223,282.0,35.0,27632.0,39.280298, -76.668155
20543,LBHM,BWL,23.0,2017-05-01,2018-04-30,2017,7700.0,1004,Renewed,MERA,RUBELL,LORD BALTIMORE HOTEL,LB 1928 ASSOCIATES LLC,Hotel/Motel,7 days,"Beer, Wine, & Liquor",20-30 BALTIMORE STREET WEST,21201,6.0,65.0,13642.0,39.28949, -76.616124
20544,LA,BWL,168.0,2017-05-01,2018-04-30,2017,858.0,0809,Renewed,CHONG IN,LEE,PLAZA LIQUORS,"C & C LEE, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",5722 WABASH AVENUE,21215,59.0,223.0,27295.0,39.348785, -76.700648
20545,LBD7,BWL,300.0,2017-05-01,2018-04-30,2017,1320.0,0934,Renewed,LARRY,SILVERSTEIN,RED STAR BAR & GRILL,"RED STAR BAR & GRILL, LLC",Tavern,7 days,"Beer, Wine, & Liquor",906-08 WOLFE STREET SOUTH,21231,286.0,68.0,27954.0,39.281627, -76.589729
20546,LBD7,BWL,339.0,2017-05-01,2018-04-30,2017,1320.0,1034,Renewed,MICHAEL L.,SCHECTER,WIND UP SPACE,"10-30 W. NORTH AVENUE, LLC",Tavern,7 days,"Beer, Wine, & Liquor",10-30 NORTH AVENUE WEST,21201,160.0,44.0,27307.0,39.311121, -76.617381
20548,WB,BW,13.0,2017-05-01,2018-04-30,2017,165.0,0962,Renewed,JOSE A.,VICTORIO,EL TROPICAL RESTAURANT,"EL TROPICAL RESTAURANT, INC.",Restaurant License,7 days,Beer & Light Wine,3736-38 LOMBARD STREET EAST,21224,140.0,8.0,27935.0,39.291462, -76.565786
20549,LC,BWL,15.0,2017-05-01,2018-04-30,2017,550.0,0704,Renewed,ALBERT,"JARRETT, SR.",VULCAN BLAZERS OF BALTIMORE CITY,"VULCAN BLAZERS OF BALTIMORE CITY, INC.",Non-Profits only,7 days,"Beer, Wine, & Liquor",2811 DRUID PARK DRIVE,21215,40.0,187.0,27295.0,39.324891, -76.658117
20550,LB,BWL,282.0,2017-05-01,2018-04-30,2017,2350.0,1079,Renewed,JOHN P.,DAHLGREN,HEAVY SEAS ALEHOUSE,"HSAH, LLC",Restaurant,7 days,"Beer, Wine, & Liquor",1300 BANK STREET,21231,109.0,57.0,27954.0,39.286373, -76.598704
20551,LA,BWL,10.0,2017-05-01,2018-04-30,2017,858.0,0453,Renewed,CHAE-HUI,GRESENS,GAYETY LIQUORS,"BOSS CASH, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",412 BALTIMORE STREET EAST,21202,6.0,65.0,13645.0,39.28976, -76.609666
20552,LBD7,BWL,390.0,2017-05-01,2018-04-30,2017,1320.0,1121,Renewed,LORI,GJERDE,HUCK'S AMERICAN CRAFT,"DAGWOOD, LLC",Tavern,7 days,"Beer, Wine, & Liquor",3728 HUDSON STREET,21224,130.0,17.0,27935.0,39.282626, -76.565134
20554,WA,BW,8.0,2017-05-01,2018-04-30,2017,110.0,0508,Renewed,DAE J.,KO,CLIFTVIEW MARKET,"CHIN GOO, INC.",Package goods only,6 days,Beer & Light Wine,1700 CLIFTVIEW AVENUE,21213,155.0,63.0,26956.0,39.315248, -76.593727
20555,LBD7,BWL,304.0,2017-05-01,2018-04-30,2017,1320.0,0951,Renewed,YONG CHA,COYLE,HALF MILE TRACK,"TOM & DAN, LLC",Tavern,7 days,"Beer, Wine, & Liquor",4108 FREDERICK AVENUE,21229,290.0,122.0,27950.0,39.281705, -76.683695
20557,LB,BWL,260.0,2017-05-01,2018-04-30,2017,1520.0,0917,Renewed,AKBAR ,VAIYA ,ONE-EYED MIKE'S,"EAPEN, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",708 BOND STREET SOUTH,21231,286.0,68.0,27954.0,39.283157, -76.595168
20558,LB,BWL,294.0,2017-05-01,2018-04-30,2017,2300.0,1148,Renewed,TERRI,TURNER,CREATIVE ALLIANCE,"CREATIVE ALLIANCE, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",3134 EASTERN AVENUE,21224,114.0,30.0,27935.0,39.286438, -76.571765
20559,LBD7,BWL,195.0,2017-05-01,2018-04-30,2017,1320.0,0419,Renewed,GEORGE J.,MANDRIS,BRASS MONKEY SALOON,"PO'SAM, INC.",Tavern,7 days,"Beer, Wine, & Liquor",1601 EASTERN AVENUE,21231,286.0,68.0,27954.0,39.285513, -76.595151
20561,LA,BWL,24.0,2017-05-01,2018-04-30,2017,908.0,0468,Renewed,CATHERINE,MCNAMARA,PINEHURST GOURMET & WINE SHOPPE,"PINEHURST WINE SHOPPE, LLC",Package goods only,6 days,"Beer, Wine, & Liquor",6242 BELLONA AVENUE,21212,271.0,14.0,14009.0,39.371284, -76.618308
20563,LB,BWL,272.0,2017-05-01,2018-04-30,2017,1320.0,0977,Renewed,PAUL,GRIFFEY,GRANO,"GRANO, LLC",Restaurant,7 days,"Beer, Wine, & Liquor",3547 CHESTNUT AVENUE,21211,73.0,102.0,14006.0,39.330999, -76.6294
20564,LBD7,BWL,396.0,2017-05-01,2018-04-30,2017,1820.0,1133,Renewed,LORES ,GLANVILLE,SAVANNA'S ISLAND BAR & GRILL,"GLANVILLE, INC.",Tavern,7 days,"Beer, Wine, & Liquor",4017-19 EASTERN AVENUE,21224,130.0,109.0,27935.0,39.286798, -76.562855
20565,LB,BWL,266.0,2017-05-01,2018-04-30,2017,1800.0,0956,Renewed,BARBARA L.,GREENSPUN,FRAZIER'S ON THE AVENUE,F.P. FIFTY-FIVE CORPORATION,Restaurant,7 days,"Beer, Wine, & Liquor",917-19 36TH STREET WEST,21211,73.0,102.0,14006.0,39.33113, -76.631819
20567,LBD7,BWL,279.0,2017-05-01,2018-04-30,2017,1320.0,0887,Renewed,DOGAN,SALIS,HOME SLYCE,1741 CORP,Tavern,7 days,"Beer, Wine, & Liquor",1739-41 LIGHT STREET,21230,170.0,212.0,27953.0,39.269684, -76.611713
20568,LC,BWL,33.0,2017-05-01,2018-04-30,2017,550.0,0991,Renewed,LAWRENCE A.,LAMOTTE,CENTER CLUB,CENTER CLUB INC.,Non-Profits only,7 days,"Beer, Wine, & Liquor",100 LIGHT STREET,21202,6.0,121.0,13645.0,39.287274, -76.613586
20569,LBAL,BWL,5.0,2017-05-01,2018-04-30,2017,12700.0,0913,Renewed,CARL,MITTLEMAN,M & T BANK STADIUM,"ARAMARK FHC SPORTS & ENTERTAINMENT SERVICE, LLC",Arena,7 days,"Beer, Wine, & Liquor",1101 RUSSELL STREET NORTH,21230,178.0,228.0,27953.0,39.278388, -76.624397
20570,LBD7,BWL,289.0,2017-05-01,2018-04-30,2017,1320.0,0910,Renewed,SHOVA,SERCHAN,BUSY BEE,"MUNA,LLC",Tavern,7 days,"Beer, Wine, & Liquor",4500-04 ERDMAN AVENUE,21213,150.0,52.0,26956.0,39.309699, -76.563106
20572,LBD7,BWL,198.0,2017-05-01,2018-04-30,2017,1320.0,0422,Renewed,JOGINDER ,SINGH,CLUB 2300,2300 W BALTIMORE ST L.L.C.,Tavern,7 days,"Beer, Wine, & Liquor",2300 BALTIMORE STREET WEST,21223,78.0,4.0,27632.0,39.287842, -76.653036
20573,LC,BWL,47.0,2017-05-01,2018-04-30,2017,550.0,1132,Renewed,DAVID,TOOMEY,BROOKLYN BOOSTERS CLUB,"BROOKLYN BOOSTERS CLUB, INC.",Non-Profits only,7 days,"Beer, Wine, & Liquor",644-46 PATAPSCO AVENUE EAST,21225,142.0,26.0,27937.0,39.235894, -76.60096
20574,LBD7,BWL,413.0,2017-05-01,2018-04-30,2017,1320.0,1169,Renewed,RICHARD L.F.,DIEHL,GUNTHER & CO.,"GUNTHER BOILER WORKS, LLC",Tavern,7 days,"Beer, Wine, & Liquor",1211 CONKLING STREET SOUTH,21224,131.0,30.0,27935.0,39.279275, -76.566681
20575,LB,BWL,325.0,2017-05-01,2018-04-30,2017,1320.0,1238,Renewed,WILLIAM,SPANN,LE GARAGE,"SARJG, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",911 36TH STREET WEST,21211,73.0,102.0,14006.0,39.331132, -76.631771
20576,LB,BWL,270.0,2017-05-01,2018-04-30,2017,2300.0,0973,Renewed,CHRISTOPHER,NWAEZE,OXYGEN LOUNGE,"ANYADO GROUP, LLC",Restaurant,7 days,"Beer, Wine, & Liquor",10 CALVERT STREET SOUTH,21202,6.0,65.0,13645.0,39.289221, -76.612265
20577,LB,BWL,303.0,2017-05-01,2018-04-30,2017,2500.0,1173,Renewed,ANTOINE,GRUVER,FORK AND WRENCH,"SANCHEZ GRUVER RESTAURANTS, LLC",Restaurant,7 days,"Beer, Wine, & Liquor",2322 BOSTON STREET,21224,116.0,30.0,27935.0,39.282843, -76.583934
20578,LBD7,BWL,384.0,2017-05-01,2018-04-30,2017,1320.0,1111,Renewed,CLAUDIA I.,CARDONA,BYZANTIO CAFE BAR,"WENDY'S BAR, INC.",Tavern,7 days,"Beer, Wine, & Liquor",4616-18 EASTERN AVENUE,21224,139.0,90.0,27935.0,39.287027, -76.556691
20579,LA,BWL,189.0,2017-05-01,2018-04-30,2017,858.0,0946,Renewed,HYO SOOK,KWON,EAGER & ST. PAUL LIQUOR STORE,"HSSH KWON, INC",Package goods only,6 days,"Beer, Wine, & Liquor",1001 ST. PAUL STREET,21202,91.0,151.0,13645.0,39.301239, -76.61432
20580,LBD7,BWL,400.0,2017-05-01,2018-04-30,2017,1320.0,1139,Renewed,DIANE,KOZEL,GENTLEMEN'S GOLD CLUB,"GGC-BALTIMORE, LLC.",Tavern,7 days,"Beer, Wine, & Liquor",5801 PULASKI HIGHWAY,21205,140.0,6.0,13987.0,39.301657, -76.548498
20581,LB,BWL,262.0,2017-05-01,2018-04-30,2017,1840.0,0939,Renewed,C.PETER,BELER,PRIME RIB,"PRIME RIB, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",1101 CALVERT STREET NORTH,21202,97.0,151.0,13645.0,39.302746, -76.613235
20582,LBD7,BWL,308.0,2017-05-01,2018-04-30,2017,1820.0,0978,Renewed,JULIAN,CHUN,JAY'S DELI,"JAY'S RESTAURANT GROUP, INC.",Tavern,7 days,"Beer, Wine, & Liquor",1309-17 CHARLES STREET NORTH,21201,97.0,151.0,13645.0,39.305041, -76.616173
20583,LB,BWL,242.0,2017-05-01,2018-04-30,2017,2320.0,0676,Renewed,HALUK,KANTAR,CAZBAR,316 CHARLES L.L.C.,Restaurant,7 days,"Beer, Wine, & Liquor",316 CHARLES STREET NORTH,21201,6.0,65.0,13642.0,39.293043, -76.615397
20584,LD,BWL,37.0,2017-05-01,2018-04-30,2017,825.0,0881,Renewed,GREGORY S.,MUGAVERO,MUGS ITALIAN AMERICAN BISTRO,"MUGS ITALIAN AMERICAN BISTRO, LLC",Tavern,6 days,"Beer, Wine, & Liquor",300 EXETER STREET SOUTH,21202,109.0,57.0,13645.0,39.286633, -76.600699
20585,LC,BWL,38.0,2017-05-01,2018-04-30,2017,550.0,0998,Renewed,HAROLD,RESNICK,ENGINEERS CLUB,"ENGINEERING SOCIETY OF BALTIMORE, INC.",Non-Profits only,7 days,"Beer, Wine, & Liquor",7-11 MT. VERNON PLACE WEST,21201,92.0,165.0,13642.0,39.297354, -76.616531
20586,LB,BWL,249.0,2017-05-01,2018-04-30,2017,2020.0,0823,Renewed,ROBERT,ARTHUR,MAGDALENA,"RESTAURANT MAGDALENA, LLC",Restaurant,7 days,"Beer, Wine, & Liquor",205 BIDDLE STREET EAST,21202,97.0,151.0,13645.0,39.303573, -76.61264
20587,LA,BWL,86.0,2017-04-18,2018-04-30,2017,200.0,T0615,Transferred,LESLIE ,FRISBY SR.,NEW FULTON LIQUORS,"NEW FULTON LIQUORS, LLC",Package goods only,6 days,"Beer, Wine, & Liquor",745 FULTON AVENUE NORTH,21217,88.0,106.0,27301.0,39.297511, -76.645615
20588,LC,BWL,28.0,2017-05-01,2018-04-30,2017,550.0,0984,Renewed,ELMER E.,MOORE,EAST BALTO. LODGE #1043 I.B.P.O.E. OF W,"EAST BALTIMORE LODGE NO. 1043, INC.",Non-Profits only,7 days,"Beer, Wine, & Liquor",2008-10 HARFORD ROAD,21218,155.0,73.0,27307.0,39.313167, -76.598913
20589,LD,BWL,20.0,2017-05-01,2018-04-30,2017,825.0,0853,Renewed,YOON WOO,KIM,NO RUSH LIQUORS,"A & P LIQUORS, INC.",Tavern,6 days,"Beer, Wine, & Liquor",825 POPLAR GROVE STREET,21216,233.0,86.0,27297.0,39.297645, -76.665093
20590,LBD7,BWL,323.0,2017-05-01,2018-04-30,2017,1320.0,1018,Renewed,JAHANNE DUMAS,BAGWELL,THE LIQUOR STORE-SOCIALIZE,"MANJIT, INC. THREE",Tavern,7 days,"Beer, Wine, & Liquor",6130 BELAIR ROAD,21206,226.0,39.0,13991.0,39.349575, -76.536505
20591,LA,BWL,14.0,2017-05-01,2018-04-30,2017,858.0,0457,Renewed,SAM ,WINN,GREEN TREE LIQUORS,"DOBIG,INC",Package goods only,6 days,"Beer, Wine, & Liquor",1400 BALTIMORE STREET WEST,21223,9.0,84.0,27632.0,39.288438, -76.639717
20592,LB,BWL,176.0,2017-05-01,2018-04-30,2017,2520.0,0361,Renewed,PREM RAJA,MAHAT,NEPAL HOUSE,"NEPAL HOUSE, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",918-20 CHARLES STREET NORTH,21201,93.0,165.0,13645.0,39.300388, -76.615858
20593,LBAL,BWL,5.0,2017-05-01,2018-04-30,2017,12700.0,0913,Renewed,PATRICIA,RAPONE,M & T BANK STADIUM,"ARAMARK FHC SPORTS & ENTERTAINMENT SERVICE, LLC",Arena,7 days,"Beer, Wine, & Liquor",1101 RUSSELL STREET NORTH,21230,178.0,228.0,27953.0,39.278388, -76.624397
20594,LA,BWL,217.0,2017-05-01,2018-04-30,2017,1358.0,1221,Renewed,THEO ,DEVINE,SULLY'S SEAFOOD AND BBQ,"THIN BLUE SMOKE, LLC",Package goods only,6 days,"Beer, Wine, & Liquor",5514 BELAIR ROAD,21206,211.0,46.0,13991.0,39.340354, -76.548351
20596,LBD7,BWL,153.0,2017-05-01,2018-04-30,2017,1320.0,0371,Renewed,CHARLES H,"THRASHER, JR.",HAVEN PLACE,"HAVEN PLACE, INC.",Tavern,7 days,"Beer, Wine, & Liquor",400-02 HAVEN STREET NORTH,21224,140.0,131.0,27935.0,39.296491, -76.563038
20597,LBD7,BWL,111.0,2017-05-01,2018-04-30,2017,1320.0,0318,Renewed,SAMUEL S.,"VEIT, III",HAWLEY'S PUB,"HAWLEY ENTERPRISES, LLC",Tavern,7 days,"Beer, Wine, & Liquor",2616-18 WASHINGTON BOULEVARD,21230,164.0,162.0,27953.0,39.26496, -76.654293
20598,LB,BWL,214.0,2017-05-01,2018-04-30,2017,1820.0,0572,Renewed,MIGUEL,SANZ,RESTAURANTE TIO PEPE,"TIO PEPE, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",8-10 FRANKLIN STREET EAST,21202,6.0,165.0,13645.0,39.295161, -76.615055
20599,LD,BWL,35.0,2017-05-01,2018-04-30,2017,825.0,0879,Renewed,ANDREW,SHIN,BLUE CRAB EXPRESS & CAFE,"BLUE CRAB EXPRESS & CAFE, INC.",Tavern,6 days,"Beer, Wine, & Liquor",1020 PATAPSCO AVENUE WEST,21230,162.0,47.0,27953.0,39.246971, -76.636466
20600,LB,BWL,258.0,2017-05-01,2018-04-30,2017,2300.0,0911,Renewed,DAVID,YUSUPOV,EUROPE RESTAURANT CATERING,"MAZEL, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",4147 LABYRINTH ROAD,21215,60.0,208.0,27295.0,39.359222, -76.708243
20601,LA,BWL,117.0,2017-05-01,2018-04-30,2017,858.0,0661,Renewed,CHONG SAM,KIM,YESTERYEAR'S LIQUORS,"H & H 8793, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",212-214 HIGHLAND AVENUE NORTH,21224,129.0,8.0,27935.0,39.294973, -76.569573
20602,LB,BWL,250.0,2017-05-01,2018-04-30,2017,1320.0,0829,Renewed,A. QAYUM,KARZAI,HELMAND RESTAURANT,"ARIANA, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",800 CHARLES STREET NORTH,21201,91.0,165.0,13645.0,39.29889, -76.615756
20604,LBD7,BWL,293.0,2017-05-01,2018-04-30,2017,1320.0,0921,Renewed,ELISE T.,SINGER,STEAM PUNK ALLEY,"ERS, INC.",Tavern,7 days,"Beer, Wine, & Liquor",870 PARK AVENUE,21201,96.0,151.0,13642.0,39.301462, -76.618645
20605,LBD7,BWL,405.0,2017-05-01,2018-04-30,2017,1320.0,1153,Renewed,JAMES P.,LIBERTO,CAMDEN PUB,"TEASER'S, INC.",Tavern,7 days,"Beer, Wine, & Liquor",645-47 PRATT STREET WEST,21201,1.0,194.0,27953.0,39.286139, -76.625164
20606,LB,BWL,277.0,2017-05-01,2018-04-30,2017,1800.0,1048,Renewed,JAMES C.,KRAMER,MORTON'S OF CHICAGO,"MORTON'S OF CHICAGO/BALTIMORE, LLC",Restaurant,7 days,"Beer, Wine, & Liquor",300 CHARLES STREET SOUTH,21201,3.0,241.0,13642.0,39.284351, -76.61496
20607,LB,BWL,211.0,2017-05-01,2018-04-30,2017,1800.0,0568,Renewed,GEORGE V.,PROTOPAPAS,VALENTINO'S RESTAURANT,"VALENTINO'S RESTAURANT, INC.",Restaurant,7 days,"Beer, Wine, & Liquor",6621-27 HARFORD ROAD,21214,260.0,256.0,27291.0,39.363202, -76.552074
20608,LC,BWL,49.0,2017-05-01,2018-04-30,2017,550.0,1179,Renewed,JUNE R.,JOHNS,POLISH NATIONAL ALLIANCE COUNCIL 21,POLISH NATIONAL ALLIANCE COUNCIL 21,Non-Profits only,7 days,"Beer, Wine, & Liquor",1627-33 EASTERN AVENUE,21231,286.0,68.0,27954.0,39.285538, -76.59458
20609,LA,BWL,98.0,2017-05-01,2018-04-30,2017,858.0,0633,Renewed,SARABJIT,DHILLON,COOPER'S LIQUOR,"DHILLONS, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",568-70 OLD TOWN MALL,21202,108.0,179.0,13645.0,39.297202, -76.602664
20610,LBD7,BWL,128.0,2017-05-01,2018-04-30,2017,1320.0,0335,Renewed,DONNA EVE,SEKORA,DONNA'S TAVERN & RESTAURANT,"D H R & R, INC.",Tavern,7 days,"Beer, Wine, & Liquor",6605-07 PINE AVENUE,21222,133.0,207.0,27628.0,39.263883, -76.530868
20611,LD,BWL,28.0,2017-05-01,2018-04-30,2017,825.0,0866,Renewed,HEBER I.,PORTILLO,RESTAURANTE EL SALVADOR,"RESTAURANTE EL SALVADOR, INC.",Tavern,6 days,"Beer, Wine, & Liquor",207 BROADWAY SOUTH,21231,287.0,68.0,27954.0,39.288968, -76.593613
20612,LC,BWL,41.0,2017-05-01,2018-04-30,2017,550.0,1001,Renewed,L. ERROL ,TAYLOR,GRENADIER CLUB,JERUSALEM TEMPLE #4 - A.E.A.O.N.M.S.,Non-Profits only,7 days,"Beer, Wine, & Liquor",1226 MCCULLOH STREET,21217,94.0,242.0,27301.0,39.302383, -76.627622
20613,LA,BWL,64.0,2017-05-01,2018-04-30,2017,858.0,0516,Renewed,CHAI YOUNG,KIM,PERRY'S LIQUORS,"ONE LIQUOR, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",2550 EDMONDSON AVENUE,21223,233.0,218.0,27632.0,39.294656, -76.658003
20614,LBD7,BWL,212.0,2017-05-01,2018-04-30,2017,1320.0,0438,Renewed,ROBERT ,WILLIAMS,JD'S SMOKEHOUSE,"BREAKOUT,LLC",Tavern,7 days,"Beer, Wine, & Liquor",623-25 LUZERNE AVENUE SOUTH,21224,114.0,30.0,27935.0,39.284219, -76.579921
20615,LBHM,BWL,14.0,2017-05-01,2018-04-30,2017,6700.0,0395,Renewed,JODIE,KEENAN,RENAISSANCE HARBORPLACE HOTEL,RENAISSANCE HOTEL OPERATING COMPANY,Hotel/Motel,7 days,"Beer, Wine, & Liquor",200-02 PRATT STREET EAST,21202,3.0,121.0,13645.0,39.286601, -76.611461
20616,LBD7,BWL,405.0,2017-05-01,2018-04-30,2017,1320.0,1153,Renewed,GREGORY,SCHWALENBERG,CAMDEN PUB,"TEASER'S, INC.",Tavern,7 days,"Beer, Wine, & Liquor",645-47 PRATT STREET WEST,21201,1.0,194.0,27953.0,39.286139, -76.625164
20618,LA-2,BWL,1.0,2017-05-01,2018-04-30,2017,858.0,0469,Renewed,JUNG,PARK,SUNSPOT LIQUORS,"HK, INC.",Package Goods Only,6 days,"Beer, Wine, & Liquor",3912-14 BELVEDERE AVENUE WEST,21215,240.0,5.0,27295.0,39.344403, -76.682232
20619,LA,BWL,96.0,2017-05-01,2018-04-30,2017,858.0,0631,Renewed,DANA,FERGUSON,JEMELLA'S LIQUORS & CUTRATE,"DDFG, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",1831 MOSHER STREET WEST,21217,86.0,221.0,27301.0,39.299769, -76.64742
20620,LD,BWL,39.0,2017-05-01,2018-04-30,2017,825.0,0884,Renewed,KASSIM M.,AHMED,SUNLIGHT LOUNGE,"SUNLIGHT LOUNGE, INC.",Tavern,6 days,"Beer, Wine, & Liquor",1713-15 EASTERN AVENUE,21231,286.0,68.0,27954.0,39.285609, -76.592556
20621,LBD7,BWL,419.0,2017-05-01,2018-04-30,2017,1320.0,1187,Renewed,THEODORE B.,SANFORD,THUMPERS,"4600 CURTIS AVENUE, LLC",Tavern,7 days,"Beer, Wine, & Liquor",4600 CURTIS AVENUE,21226,37.0,62.0,27939.0,39.22448, -76.586753
20622,LBD7,BWL,259.0,2017-05-01,2018-04-30,2017,1320.0,0744,Renewed,HWAN,YONG,M & M DISCOUNT LIQUORS,"YONG'S PLACE, INC.",Tavern,7 days,"Beer, Wine, & Liquor",5142 PARK HEIGHTS AVENUE,21215,243.0,43.0,27295.0,39.348912, -76.675672
20623,LA,BWL,194.0,2017-05-01,2018-04-30,2017,858.0,0957,Renewed,JUNG H.,CHOI,FRANKFORD GARDEN LIQUORS,"FRANKFORD GARDEN LIQUOR, INC.",Package goods only,6 days,"Beer, Wine, & Liquor",5418-20 SINCLAIR LANE,21206,208.0,46.0,13991.0,39.323875, -76.540703
20624,LD,BWL,32.0,2017-05-01,2018-04-30,2017,825.0,0874,Renewed,MARIA D.,HERNANDEZ,EL ESTANKO,"EL ESTANKO, LLC",Tavern,6 days,"Beer, Wine, & Liquor",45 KRESSON STREET NORTH,21224,140.0,131.0,27935.0,39.294107, -76.560024
20625,LBD7,BWL,366.0,2017-05-01,2018-04-30,2017,1320.0,1073,Renewed,MARY BETH,STALEY,QUARTERHOUSE TAVERN,"HVS HOSPITALITY, LLC",Tavern,7 days,"Beer, Wine, & Liquor",801-03 DECKER AVENUE SOUTH,21224,114.0,30.0,27935.0,39.283178, -76.573461
